user_id,review_count,average_stars,is_elite
owRJSf6XpxG0d9vBl04uAQ,565,3.43,1
n2zng-qdlx--rzHc0nD4hQ,30,4.84,1
wvbHhotj3PLTuTbHWnMOYg,17,3.72,1
q2_A-WEmw5lfBQ-RhPQp8Q,350,3.8,1
IOKgLAJw-78aJoEeNbFlvQ,40,4.28,1
k1seducTq2YHpyD49-cVYg,63,3.59,1
xyhSarlKcPXRIsinDz7KgA,293,4.22,1
-NycZLw5rPxqwrkKKI-83w,218,3.84,1
Z_13ygm7xIntw_Aaqiv1zA,20,3.95,1
wAgg_B9OQzL8_UF8ozu1eQ,353,3.51,1
aVRO9GnGttsUu1llAcy_6g,124,4.07,1
fJibrk5B3IurqHEqiomLfQ,231,4.21,1
cgKeHRc8hGmDiiukyT1AUg,382,3.59,1
uC5sq212JV52mz1QY0DpKA,38,4.0,1
8K1LaOEc6yEEAjv85wFQMQ,30,4.31,1
_wRTBeEpjXvH6oSl2dMhLA,363,3.72,1
n9GaZ_kxv03a86UrRtm1LA,426,3.65,1
954d8YJk_jrJC0zaQt4quA,34,3.41,1
beZ0SrnhnDpyDKlKos7Veg,86,3.75,1
Zr8oNgTmBcPRXbaKMOPkZw,604,3.92,1
gRrLdWWEC_ZcSeiezJYQmw,50,3.56,1
a5XvEtYqTIHpRarDlJ1v8w,952,4.29,1
aZzIV3C1M8cyUDg9wKeyFA,275,3.46,1
WMkfatZgnJQvRTwKFuzt1Q,138,3.87,1
ivseRuEpyDUHnB66D8O3mA,421,3.92,1
0sl4I8R7znWXp_K4A0nZ_w,1160,3.94,1
v4OSDIDxgwqpa4bvH4QIqg,293,3.55,1
XT8U_rCZ4c15BoFkDjkOIA,244,3.95,1
H2wXdyUkTEpWk9xRg94jqQ,354,4.19,1
xpa03RxYeGPevHg168aTcA,31,3.92,1
CBSv-uTf6lwwiXQRoKcagg,138,3.59,1
2w1VVeJCqAc9Bal63IUvIw,30,3.75,1
LNeUIkubMxRZxvOmzzg2tg,465,4.14,1
ikIbEFVQ-vGw_T0j0KiWbQ,39,4.85,1
5SIS2wal6jpOAY0zi6g19Q,285,3.6,1
K7XacurUg5CYoyqWn_sy4Q,89,4.08,1
Rpu7VSmEbVJrLP3_hVS-Bw,15,4.44,1
4PFwh5zbgyPhTGRtxkSZZA,590,3.79,1
4ay-fdVks5WMerYL_htkGQ,341,3.64,1
dftHlm7RrJqNFrYmz0kkLA,78,3.77,1
ScuWOAFGiCSDkZPI4x5mAQ,820,4.13,1
yjebCrYUsbP80wd1dNn8YQ,153,4.36,1
hzKQOJI8-7TM-BstJpSVCA,1982,3.62,1
66p5trg6e3cxqs636hTrpQ,32,4.1,1
DP_GwJSk1B3TUAufH4U_Ww,308,3.81,1
fDh6jq-wnbFRCI95EyI_ag,64,4.42,1
1gOrxYkISZWpegXLlMq0Ew,142,4.34,1
rYja_qThTdPUt44UZ04Csw,186,3.81,1
cvA8vHPR0Gs0zsPnyv6JEQ,558,3.92,1
yjQvV-TtwEoZZc3xCBeCrA,98,3.33,1
-y4O_E79Z6QwEI1p4OU_0w,900,3.53,1
ciobtQbsiNQnK0vajT1RBw,32,4.35,1
mBP_NluGjF_CZ6G4JoO77w,43,3.35,1
qVND8Pr4rdT5e5DIdJn9BA,43,3.96,1
eiun2Qgbunc84HNfAaLvpg,54,3.03,1
2FThL9VtdO9lsaThpzi4wQ,182,3.76,1
PKzt4KMQpQIRSvOYo3EdFw,233,4.02,1
ZsPNMo7orTXfWcW5S47pyA,53,2.69,1
1EJYgQ-ja_UbTWR_FDj4_A,297,3.51,1
uCP91s-Ek8Efp9qh8vmSFg,42,4.68,1
SRlyJ9v2HLr46mUnaEn2mA,7,4.43,1
xCGRIro1UK646WZmRROHLg,346,3.46,1
Ye-9S8f2dt41UBfy4lXffA,467,3.98,1
Rpg5D_chzAbkQTA8ks_now,27,3.93,1
xNKjIktegMyHVSXFznJTRg,948,2.87,1
sskQ99GZO4xJ-3sHwUphRA,567,3.63,1
WkDcDf2Vlk9BUYcmuEnDXw,71,4.41,1
xWSh5HbQ6qANX2ITTBXJiA,145,4.22,1
Tcmy93fRGlLS_NJgZDV3xA,334,3.14,1
CQ1J7Z2Irj6c19bwi9GhPg,434,3.61,1
juigu8XxwzLAeikeBzULbg,239,4.3,1
OjPulpzAbh8zDIT5Jv0Vmw,22,4.0,1
xVuXPljZRPk90K30A8kupg,709,3.27,1
ejFxLGqQcWNLdNByJlIhnQ,156,3.73,1
D8YugTyLGjMlNRxTK8xLUw,11,4.31,1
CLjdLoTXiCq_L0umMAlWIg,134,3.29,1
nBBqy36auhFy6vztjPAOZw,115,4.04,1
6C4XX-vG7Pq2tFnhpqzl6Q,164,4.11,1
FL90cInJULezCnN8sfbKeg,116,4.45,1
i8IJPWeGiO4b-cdHcdMsxw,666,3.56,1
_mtqoo7wQYheXrO1pCAo0g,34,4.14,1
__QLyY_W06q10ZfBQg7Dcg,466,4.2,1
CQlNFZFrBwvWuWSYuREXNg,33,4.88,1
uzb2jxTuLTYCk-EH2U-OBg,810,4.47,1
j6MhudOkFIDNS90rHgAD7Q,156,3.21,1
EkeTawfhRYtrE36Bv-Zr2Q,18,3.32,1
Y0eowJtAPr3nDeS9fh2wLg,30,3.27,1
7L7oYXodgbjowfaIGHmDgQ,372,2.83,1
61FNJUiDqXReViksOYiILQ,1020,3.71,1
yIsQ4qFCyY-clmlRwQlw_w,483,3.6,1
WNsAImC1ioixNP_2lOAZ4Q,69,4.62,1
M7XPWbierjOgpEIA7zNpYw,256,4.02,1
k2RPYM69kQRKuVlK97H6JA,624,4.27,1
iCwQQGuAL-2lq_s1QRJCSg,111,4.36,1
zgnQG50FHUjEcFl4yFRmlQ,248,4.23,1
o0emAbW2Z9MnyGxBUzH2ZA,769,3.78,1
PMkZafiKJ7TxLIl8nwR-Yg,47,3.68,1
AEowRtLGb_AdqFAZ8e6C9A,1525,3.95,1
FDr3AV8GwfPDOYYoe-yXRA,54,2.98,1
gs0dNGac_01UWK_bXrYilA,339,3.97,1
9jMI_E8QywYmIfVTZZNq8g,105,2.72,1
bH3yc4ZI4CGd_wPpZKML5A,309,3.76,1
3kUtLjr3iq4w7dKcgobx6Q,34,4.77,1
3835ENiIsb1nvjQS3s5guQ,13,4.92,1
EfGPXR9zev0DGybF-YJmig,374,3.45,1
l3-iufAUr46hmFiEanW88Q,436,3.34,1
B3SZr_nId2n7tEaT88Nopw,54,3.7,1
lX7jZyrGp3lBYc3cpiz2dg,67,3.93,1
76vIFZcC7owykCBjMfGVXg,3335,3.58,1
r4aUKljZ12noFb5h2Mw_sQ,102,3.32,1
a-Y3kWoP_HD_lBjD7qdfZg,67,4.2,1
h7DbYWJyknQfLX9cbwmxJQ,56,4.41,1
PV0U0arT_AUfjVBtrKfPSA,732,3.88,1
ai9Px3uGkjBZ-NjwnnodDA,49,3.49,1
aZren4coMHiCnfVk3-GyUg,80,4.09,1
onQsolCnpHwtOZCIuI91vQ,371,3.87,1
KpdpJia6v1bAEjirG0CcqA,28,3.71,1
HAc1AvJI9gLRbDYQdLfxRw,9,4.44,1
yZ8WYAG8pM1nVx6UrRF1sA,39,4.43,1
_TJumzV4vrgyjoSTdctqVg,39,4.41,1
DG0vPOmnI4zSw_rEwGJ5Tg,29,4.28,1
CjJhEzdWQNEKa7grwPRQyg,432,4.29,1
7Ie0VmQtnGYUVq2YW4dTVw,182,3.33,1
HxyLRaoH9PS09M6R3rV-EQ,734,3.49,1
1dQiuUvvK8427TBmqj_4Vg,2314,4.19,1
ib5air-E_hdQ0l_Nuxl-9w,127,3.13,1
g9ygGm-MNquTQtqYJIRWeQ,33,4.03,1
9P9udGjQeF1TBhCCcBHTIQ,743,3.93,1
lMY8NBPyzlPbbu-KBYfD9A,1444,4.19,1
N287myreS385BJ45fMVDrQ,50,3.14,1
wiBJWa3RBh-Q7jM4J4dCEw,187,3.65,1
z0UcOv-TCmwuv_oiZkIMBw,408,4.2,1
sSKM2zeM2O-jSYqq3yjR8A,61,4.3,1
FAxwG5UGRi0fIIIWJq7eEg,283,3.46,1
6WK8MBbgY_avZX9-1d2AIA,42,3.33,1
jTEj9usB4Bs8pgY4pIQKSw,146,3.94,1
Zn5zLzptXYtJA9muBOiNLQ,62,1.47,1
JfqaznyuI0N4FnAXa-644Q,260,4.28,1
3aElBX0NjVNx0M7XJ2c_2w,15,3.75,1
qAd4k9f9cAsFve8cWLwviA,55,4.6,1
LiwBM-SE1vpwVjX7fVR92Q,571,4.37,1
pVgYCAD9SZPio1ekCaeWtQ,30,4.16,1
ItRx5clC7nYRV_XkKiUmOA,130,3.27,1
nKNrKEKbT8RB-JI4ooUlKw,90,2.87,1
eBawjpoDxDHJHiHg_UrS6w,72,4.19,1
A4bsa7ykYRVCnb4h2vZALw,422,4.11,1
ax_eaPg4KSgwXoC0LxT-FA,11,3.0,1
vBFtIlBirAvgbTrxE6w30A,125,3.25,1
ernLw9Zmi4f_vewWMD34GQ,431,4.06,1
W3o61WWDdvFXc0LURM1L7g,946,3.76,1
HCTtNMgR79Z9Pg_i3rJsrw,10,4.8,1
RmEJbVQqaMRCDxK6ShPdbw,390,4.11,1
9gZ4R3EHF__2S9gSRHdr3A,123,3.83,1
OQSuVNDxzClNyZ07o9HFHg,39,4.0,1
-2Vg22LqKpg0zjf5A-SWLA,28,4.48,1
TESUeCPNTpoovu7sJypdzw,302,3.43,1
VGRMKA6T6IjRuVEJRr9eXw,35,3.17,1
Zr_ivvV8F2tBUH0bMqWibw,76,3.55,1
cRij9215tfbhiLdHmcdUWg,462,4.02,1
nvXPjQgn_x-Ej3w7URVBXA,9,3.0,1
eG2OMRk3vk7kZrEHXQCeEQ,7,4.71,1
Um5bfs5DH6eizgjH3xZsvg,3322,3.84,1
z_tqPytGQF_tDw_buHKJcw,481,4.08,1
RUC_GmIRaW6CZC4YqeLXBA,281,3.96,1
jK_SY5ciS1IL82Cf3Ed1_w,378,2.44,1
Sd357RRT7uLQ3v52aQaLqw,1523,3.73,1
lB4ju34kx4M3TO-8ierv_g,809,3.48,1
Vs2IwxEAiGFXgNqcbnFqeQ,93,3.99,1
-uglef88WEwkI6UlAqwO0Q,1458,4.26,1
Xfa1tLwrvz4r-dDwcKsSWw,29,4.47,1
BJNxQGG3dx5uLxINGA5kDg,244,3.76,1
vffKQc_WQMYFGY4JS5VAOw,1191,3.9,1
mTnlujPxGhxwlyPL4oXzrQ,166,4.02,1
B9iPTih0dmpZn6fRyZnLLg,408,3.84,1
aYxfgJVEsUEP9TXIBvd8-w,103,3.16,1
RVZydpTcTS34AWa5oYauZA,52,3.37,1
vn_fqAFjGbVCYUyJKtRfOQ,108,3.85,1
lp4n-BGrNB4Mf9z6Lk1R2w,44,4.33,1
-aAgfEUH4UoFDRXZCfJSUA,622,3.8,1
vCsvbvecYf0JeeeRXVTXxw,25,3.5,1
nsBe4r_qhE59gSgY3EaRcw,33,3.76,1
Due7yiQ4TtYXfkHe5NmnrA,69,3.43,1
BbVp33QUaRgt-kWveE9EtA,36,4.0,1
NdtSAcl03rYvi4djdKbjvg,78,4.0,1
W7Kz2IfXL6aVsFXnFWSwrg,1060,3.84,1
ZCc85CfjFaw5v24yoT1koA,525,3.66,1
tpeSrIFB-Ce0CjtTsRE0OA,283,4.2,1
8kqVJlimuYWNKCMP4r3w_Q,465,3.6,1
Cinc6eGXZCog4sfG7maWDg,213,4.02,1
23GvTMoCDIARjQTF26pjBw,459,3.97,1
cmCNYsCybXczlSL9O7uiRQ,113,3.81,1
q8UCuDgdaek2efLir3uSQw,105,4.33,1
y_jl-bErj1mnb4KF04F74Q,1939,4.22,1
Xr1dUgZsWy2jWyXwb95kJA,63,3.33,1
7lTCFIslGM0MXlMvd2Mu9w,241,4.08,1
lGZclrwA3HTMRq4iNmRAqw,254,3.93,1
qsIZu2IbPIwETNgh6Ed6tw,483,3.83,1
uDTILsVP2hnZ1Sc5UqQYAg,54,4.13,1
TSS3SRBqqHZNOGU9nEdC9w,104,3.62,1
Yit0pmHaEtaR_gkclOUUzw,459,3.94,1
XD_SGGnLRR-NmdI_jjobZg,607,4.0,1
UKjiEd9dqrLCKDMO1mUlog,232,3.88,1
HKI5IfOrMYMl46DWMvWT3w,29,3.0,1
nX6ctMcGXc1hki9Ps_fQHA,34,4.57,1
8OZe4wT5R0PnuiuiZ9MVXw,13,3.07,1
8GkqY7KeV-JqAB2dBj2m1g,62,3.89,1
NhDfqVv8wYjlSW8mSL7uBg,307,4.22,1
HXI5FprUyWc5lC22t5c3aQ,75,3.8,1
DSTjI8RyPy4y_7ASh1P87A,33,3.46,1
mPAGDpXNDyiQRMpNPiuqYQ,133,3.7,1
W81s2EdHHq4_CYDJNqhgRg,175,4.05,1
tN2ml7LWTM2AcZz6JI7ZuQ,364,4.0,1
UH9rRql-3R-Cw5GZl8rsMQ,500,3.72,1
erwKZe1mY-hQpcuC0LxLsg,376,3.95,1
ZrFRI8MfRiK2MAnoCVSZXg,313,4.02,1
hREk8cuw6WaRaUUEU5I28w,206,4.17,1
eu42SeNXNFpUZImKoi2wEQ,220,3.67,1
piTAEjRdhps4-Pc7_eJ2uA,52,3.64,1
BY9aSu-niDdPHhansNA-wA,62,4.0,1
KKVaxc9egdsWqo6puI1rJw,63,4.64,1
yM2m1VixYSJBCwrTiqFADw,122,4.39,1
uYavT1pzUTCQclDWWNO3kg,74,4.36,1
qDFqTGPUKlAhxN-QDebmbg,341,3.91,1
7xQYlgl7YKX8RfbB5SdK_Q,96,3.62,1
9kbV0gn3Ea2eAMV-Z_eX8Q,284,4.14,1
ZTeR47hn1EvMjRrr97wveA,49,4.06,1
8J7gtB1oJc2oL3Na_PqRTA,22,4.45,1
RGO7_81aYXGvgTp8Ta6sXw,38,3.92,1
15heSdSBPvtl4-JtRNJEzw,28,4.07,1
vDACtEdgJP3mS-U0_NA0Pw,603,4.2,1
l-9MQe6C5fOi4saXnfbLww,23,2.73,1
693jtVYzvhwbATcoGxTgaw,208,3.95,1
MN6vTCeRKWU44M7xwhQc7w,966,4.08,1
eIL_AIEu-d1RcSEeEAygug,165,3.78,1
ZsmLWcqUD5Z8x4CNT9pPTQ,589,3.67,1
8ufs8bT4Ci7xWriSVwnLEw,7,3.71,1
qriiFuhGslFpGkSIzkD7cQ,38,4.42,1
cPT-E02ZVvzevldYI-vrAg,635,3.53,1
QvfgYosCnCNuYR520D3dGw,69,3.56,1
CBcSBECs-2uQrG_xvq_laA,502,4.24,1
6rCc64cMj1UcZshQzfIxGw,51,3.35,1
z3n4lF8oWYahp-3Hx56d7A,945,4.1,1
JH32FByp0_sxhPVqhZ6TEg,364,3.91,1
IZcByTHZhWnWdfWoL10pVA,145,3.34,1
9Aa5gIB0UBE4oF7KxvCNhA,418,3.78,1
4bI4Iy6UCt9pWgOtaewbIw,1516,3.66,1
gsitQgxyNfONS0bvmEZD5A,102,3.98,1
bQCHF5rn5lMI9c5kEwCaNA,8354,3.87,1
yPa_4u6hcWEHkziHAeRapw,248,3.85,1
1qO3KfLlUXz1DvbDV3QQ6A,12,4.23,1
aP3GeJVUUqhHTPGLj_9lmg,608,4.49,1
0ddQ3On1gomcDA0WapNqHQ,138,4.28,1
MLtqthEQFmoYTgRq11VPvg,554,3.95,1
PwNTJJhmw-nHz0TCb011qA,338,3.7,1
0gMHQXTwsUMk9TPq3SsSPw,19,4.14,1
1JtpcHELRrSDoWS80WtzuQ,959,4.18,1
_hPjqzQDiyw1-4U_IAETpg,615,3.83,1
ksdwglmHaWG6bXdyhXFseA,8,2.78,1
dbXkAASzuhjzGw8CfnJZpg,14,4.33,1
RpuHjlLqJBIQoszxwBokzw,73,3.58,1
2PeqtdiehYm82TXymQUGow,697,3.82,1
T6TInNEhz-qm5tT_ZjQEoA,157,4.06,1
jGUdsAMkurKYZCh6l84n7w,769,3.75,1
WjDSSPFOu9JrR0XmidZRpQ,173,3.78,1
pA_04f8ddCq2Ui2Py15Qbg,50,4.29,1
4eh6XJPrsEEn_R9KXQ7lOA,113,3.6,1
0XmgOinrZWNO15DlimRQeg,139,3.45,1
FS187tzhIDsomnqgI2TAsA,21,4.38,1
_Hsj-E6ODMukmuA2zBfqcg,160,3.07,1
ifrocBjT1PzoK8ElexRM-g,31,4.21,1
Gu6v8UP_FKORLlKyvc5JIg,245,3.58,1
ayG92bBJCvFy75edSQv35Q,43,4.0,1
WJVedIAJN0FRxDn6M1tLkA,735,3.93,1
Gv2wHeY8sQuyEUS8yX56HA,626,3.69,1
xM1SpngQUAQtttr0lzyY_Q,353,4.23,1
YI0M1tTcrBBkGTQip4M3sg,67,4.19,1
PlB_zHNLAmm4wGEak0oOcw,36,3.92,1
vqvz7NZFudMM9Vzoq6hILQ,1501,3.46,1
U-GZYnsSYuTAwDL1HrHJlw,219,4.68,1
yamCDZmpEdv3Wi9L79_FdQ,160,3.25,1
XcKWWRBKhSwA6eGZb547PQ,151,4.35,1
ikIT45t6zrQQ55JBoozHFw,205,3.94,1
Ao2E14PVc-KVWfnS8l5yAw,37,3.08,1
UNvMQSiJHIusYO7lqJFG7Q,9,4.44,1
aA5syIYa1-8pVEXFoDtiCQ,126,3.62,1
u6O-KbcyqP0YkFtMsMB5cw,14,3.0,1
hK6yIxs_JAE-l2swKVf-Kg,672,3.6,1
M5HoGdy-mNOV7EHhxB9P9A,222,4.04,1
_Wkf2RNDnBuqMOpzSqmZXw,934,4.12,1
lIp7GDtzGlyw6acF9gH9QQ,9,4.78,1
GON8Ynfiro1jxnFoWD5jwQ,1656,3.89,1
N506dxO0lqTPuREdX3zFUw,56,3.78,1
xttYXDJT9JokoiSTpirmjQ,361,4.19,1
iESPlIJCcOAcyXsTSykfhQ,23,3.74,1
yab5bwtrszHnh6VT5l_3cA,40,4.05,1
hvQki7vwEANoMtei-kFdQw,77,3.85,1
vALpp2IgoeeyiRoH1qRMuQ,666,3.94,1
BSOxxpmxkxAu_DwusC1Cpg,151,4.46,1
O5y7KlfBdqV6Ih8yhjZLsg,619,3.69,1
6G4Ho6jBuaSmKAOZui8zjg,111,3.94,1
DhUEuSrGJfONLDixnP3YkQ,199,4.47,1
zTwwciNRMedBvUS3-_8h6g,269,3.49,1
_CyyodbJIIqjJh0F8IzgHw,94,4.25,1
a_jH1ewLLYzEfPnKjE66DQ,670,3.75,1
MV2gZ555zDBX-YGkyG_rVQ,12,4.5,1
hC6FjrE14v9DgUzM8H1QnQ,12,3.64,1
Dn9WngLhC-utqIS07IlP2A,462,3.87,1
bT8cCjPla5sx9wrINVo56g,34,3.46,1
2tmlYRAoHTRqK_vRQIkmBg,82,3.74,1
TE199OBEeJ4gmtRo-2kOfw,337,4.4,1
LVT0AbAlo-kF0uDKEOjxcQ,930,3.63,1
iJzj7z26Oqb3x2j7ZYkviw,39,4.4,1
joVrffMWAXIrAPbSq0Rlcw,2,3.0,1
Tv0nXlxIm601ukBs_h__Cw,316,4.1,1
yujZWE_uZn41f5-677Gvjg,85,4.06,1
ES12kMOR5fdoEnSXvxE0qw,2500,3.38,1
hImphCrKdXy4rYj7TSZRgw,43,2.47,1
Km6pfnWZsp2ij8LDMCOmnQ,75,3.5,1
Js1FsZ6oP_9tO5tbJN-d2g,598,3.83,1
3jZ7W7ZPXBCX7opq1IUdPw,1374,3.74,1
WtnerGVQjEgJHNM2rnJDEg,98,3.53,1
XgNPB5WVVNrvQcv7g2HXKQ,121,4.07,1
5YuyrlbXuUdG9r2vcAzbLw,173,4.03,1
pCIQRK4jD7An7853lf7EyQ,65,4.35,1
5yfrj1FbuVqIzYtP_j6SGQ,37,4.08,1
cG_VfXLDgQMd1DvyQZ8h3w,87,3.73,1
F6f9MmlBbFvkcH3OtAlpXw,206,4.23,1
vHeCOCzF-HNCuZeRD_F8CA,205,4.03,1
88bGI7iIy9cuQ13j-H6MDA,18,4.5,1
3-H_NRtlkhEKkuixA3m58Q,100,3.89,1
FISBMG7c7byRcOKJidDJmg,51,4.21,1
KCD6daAp293FoOUoTjT_YA,488,3.54,1
kLJ8t6e3SZqK4RUoixHHng,66,3.04,1
8ciQzrRSDqCeS9EIYdpkvA,1543,3.81,1
VRkv17cgz3qDw_6XbqwyIg,332,3.84,1
1HM81n6n4iPIFU5d2Lokhw,2317,3.13,1
6qDzLUSMjjI0WHGgF5KJxQ,66,2.43,1
WuiEYopWZOWOuWQD87fVSw,745,3.4,1
EzOFrNMkSGjRmxIBRfMPHw,4,5.0,1
T9MQoBGQAB6k64SZ3WL2VQ,16,2.88,1
GXfrchFxdldoJXSEqUcdNw,1098,3.6,1
GJwsDAkMtWoyOEw_6jSOHw,66,3.03,1
hMwD1ffKead6Q2dQL_XIDw,96,3.95,1
ZHqwFU0t1XGk7hZGjA-46Q,1001,3.62,1
QS_P0oKU8AscZnOHrdLDEA,109,3.05,1
MfaF14t6bjtgCtUU4-1I5A,52,3.32,1
RrQQ4TfvnyfrHrQU_Ux2Ug,148,3.84,1
WeTPJIVlY6Nidsi-ddPdbg,102,3.82,1
Dr1ShQHZw5F8JV4HTC_xrA,116,2.64,1
q30P8Rrt8uZeT12TbzX8Iw,40,4.36,1
CmQOADpijMJGhVTvRz6sXA,11,3.45,1
AT_p7NkLqd50ugp3wjFg2Q,222,3.16,1
EGTkbT2ySLN_ZBVdYhEBOA,32,3.38,1
Eq3NX4MB4RKtG5ed5djVWw,43,4.36,1
14HFvudIgrVH7su2qRdtKg,352,3.52,1
cKazHkFnbboM0I3yFrMgpA,574,3.81,1
FliEl-p79F2DjBpDm6_fIg,132,4.15,1
xWR-GSPPlt7taGuM1vk_0g,161,3.52,1
sLgekUp1uedWpnDsztvkVw,792,4.45,1
4lpKJUUfZgZpAa0j95Bs5Q,21,3.48,1
4651Hucd7WRFK1ro_ahwIQ,433,3.97,1
haebF6ELoYWkHcwODPPBmw,459,3.58,1
ik0UUieUX38rPg24heeVgw,126,4.05,1
2Nt1Mw1p3TEGFJs5DvGbuw,81,4.33,1
2feiZFzICp_mLONEpzY0pA,364,3.91,1
uYjnc9Evre5YIWMql3gniQ,54,3.46,1
OY0lWSo1kw_B84JF89kAFQ,562,3.71,1
X2RXhwiOcMs80Oqu4PDwTQ,27,4.14,1
fTWhm8hMz6uV3UDkmB2V0w,9,4.44,1
GkoESM9G3qJC3PTLgCif8A,751,4.18,1
liWkUH-27W2sUw3bQeQAuA,122,4.48,1
mdXtRNn6Uxgt8abz9fOB1A,59,2.86,1
82cSkx1JPYncxaEbHw881Q,109,4.35,1
juLPZ4wQI-QalrpUyA3aiw,38,3.05,1
BwGBTrLkbibs_lzW0xyOlw,123,2.6,1
HRN7mgMdjQ4UTypdDUywdg,15,4.69,1
JYBDanHnv2c4gOPkb7qwiA,289,3.68,1
--u09WAjW741FdfkJXxNmg,263,3.98,1
N_4chbXJmMnhB42hs8MhkQ,136,4.25,1
ErXNnsSozC2fYVUbOS9d8Q,221,3.62,1
vdioM89UXxVVpn_gkj3a2w,19,3.0,1
jk5oDKpRerjJ_U5Z8sAz5w,360,3.48,1
AM76Kx9ND78WDCTpNflBqw,32,3.33,1
uIUdKLxuVgOzfJoaBXMglg,54,3.78,1
-zjtYFKqNhStP1Rpud-kew,64,3.44,1
gd7Zj94aCzrl2xYZz3chbA,86,3.48,1
5kQZ_oqda-Tv2AFslO1F8Q,21,2.95,1
yU4MW48QQ1eAdOkztAVf3g,444,3.96,1
sYinH7tnqCzJAMgQcI7x_Q,37,4.03,1
36csViAqVU_CDkFNN3ySOw,111,4.39,1
FO_e65Z1Aslsgx0DmTCUVQ,225,4.22,1
ODgXR2LEiSV_uuL0jkzlXw,66,4.32,1
CCVZmgt88ma5zsiHNWlMEQ,493,3.78,1
RRyhrrGHMzz3hqaRMeLE9A,31,3.84,1
pRwSr0-jI-OkflYkRdKfBQ,641,3.74,1
HYJUTUxMzyLyniE5tFoE-g,400,3.79,1
K8_SdvmX6O9lIgoNO1qAoA,16,4.58,1
t-3nVGIKX7FmS_spfvzgzw,1552,4.0,1
TbVpbQvL9aA5CTWXXaD-tA,83,3.78,1
Q9sI2DRNPLpYX6CxUOYL0A,32,3.08,1
WIdUAxJqXKp2imC_BfcxMg,320,3.38,1
mRYfnrRboeRMvJv0JZberg,28,4.28,1
5GLB61xLOP6T-pNsr7rslg,341,4.31,1
Va1VeFo3so8d444ohkSGjg,422,3.65,1
4F59l8scDgg6BQx0HGRtcQ,1359,4.3,1
HLhA0dL8xHz9HgvAs7HWSw,971,3.78,1
qhSrRYX6yEcdD3NCGnOPfg,51,3.25,1
2T8cxl3Y_JhCE8o80BSp0A,552,4.28,1
C2n878JARw3oFV-_bIxGQQ,264,4.55,1
ALJQsdc5M85tsddXnEYjhw,19,4.4,1
OOkHXMMsSijNUpubPUe0gA,1056,4.48,1
ve0YCgBgjmMR8uGwcNSUgQ,95,4.4,1
lPlxvl8DB1ETPRXG7T3sIg,490,3.96,1
ntu3CYlUbDADepV_ZLsqMw,56,3.42,1
c7-yuLu80hV9VVNGCK7gsw,24,3.75,1
OGi_xoUIPPjKuOBRcqvrkQ,101,3.66,1
bNVKNecoSQJ7196xZVzB4g,29,4.17,1
ly7Z7Hyy5cbiQI-qEAGkUw,25,2.83,1
oHV6KMsWrqseLRWz1hUQEg,87,4.28,1
mJbSn-Av4gnux0QkvE5uVg,687,3.74,1
T-fEzc9c5S_1G1eeZBtXcw,454,4.21,1
Ps417Fy08YxCjfP2M8O3WA,44,3.87,1
mpjBb0kvavY_SYxKMepx1A,160,3.77,1
pUNvLJwdJIOemOgU98mp1w,488,4.14,1
B1OVDsstzC_RaESmtd1oWQ,595,3.84,1
DmlRFoBlJKNYOk9y0TkaWA,45,3.42,1
SB0YrSv1bt_G6R4DCf_4LQ,32,3.66,1
5uYy1DJ7JcAH_N4Hc4tPBg,32,2.93,1
UyOY0Wdh1f99oFWWh2SOjA,533,4.24,1
raOl9mMwW3HN4VdjMURedA,124,3.13,1
hKXHZdm2HbHWOBECeccEqw,495,3.88,1
ai7Oz07QWyvmyKH2iY7_Yg,366,3.85,1
zUk_Ww2q1At1QSyRbUjIGQ,1238,4.0,1
wb6za9LaKNYg4XBia6HqFg,86,3.71,1
QZVSbt2nyfMHKTGu8MPolw,29,4.14,1
MoPHU2apVagM7dtQcAAJVA,128,4.07,1
N_mlUKdFuFN6Z6LiDWfTdw,358,3.95,1
67MIlXhSlz1NoXGxRPFFwg,333,3.49,1
P6bXFw793Yz2jY3ILF0cDw,142,4.0,1
SEKTawcFfaIKntviucbhHQ,75,3.33,1
bNnXa7XOPzGMzrsOFHlEOg,346,4.26,1
LzQekJ42ypri_tGH_0sjtA,32,4.94,1
mRvP6_HWwRiisM3NiNOG5g,201,3.6,1
S_llEH0Hdbipg1xUAmr7kw,208,4.57,1
AOHXg-d8hNvhRbPQAEBCjw,210,4.16,1
7SgM5DrVSfkaqCpyeKjT0g,48,3.69,1
0dAclgpNIO90XCNwplkhmw,351,3.55,1
03F1c27jkAikld3z5tSdpQ,225,4.09,1
rTyn3YHLhXyIJwRfqeRxEg,1535,3.85,1
u7s1HEyTSxoaX3efA41P0g,25,3.58,1
DdPEm9nl_5zxrzGNatEbrw,373,4.71,1
7pG99hFW0eRH_XBvvd7xIA,214,3.94,1
PJ0QWcxWKxrsM_I_hKRVTQ,54,3.28,1
hLiursoXIO6XbBMIUaUAsw,21,3.24,1
lYhoRlSVSMVeSTq8Eahn9w,22,4.0,1
3wNiPOX1pN0Q5DGXG2KfSA,174,3.7,1
kG_WyPgq3mXFhGE1xq6srg,232,4.59,1
itcyGJsassJ0iutr0gBMjg,407,3.41,1
4oI2OAmFWtlOB0KJthsNfA,89,3.71,1
0YI3p9o-ntRgRaPWpfa22Q,1074,4.1,1
UN6MXJuhyGcX7LTj4-b7FA,167,3.26,1
